observation_date,IRSTCI01DKM156N
1997-01-01,3.4644
1997-02-01,3.5283
1997-03-01,3.5338
1997-04-01,3.4222
1997-05-01,3.5377
1997-06-01,3.4542
1997-07-01,3.4465
1997-08-01,3.4504
1997-09-01,3.4352
1997-10-01,3.5978
1997-11-01,3.7446
1997-12-01,3.6878
1998-01-01,3.6947
1998-02-01,3.7036
1998-03-01,3.7317
1998-04-01,3.7191
1998-05-01,4.2812
1998-06-01,4.0817
1998-07-01,4.0631
1998-08-01,4.1753
1998-09-01,4.2879
1998-10-01,5.0337
1998-11-01,4.5970
1998-12-01,3.9603
1999-01-01,3.7699
1999-02-01,3.5736
1999-03-01,3.4139
1999-04-01,3.0343
1999-05-01,2.8990
1999-06-01,2.8888
1999-07-01,2.8586
1999-08-01,2.8289
1999-09-01,2.8591
1999-10-01,2.8551
1999-11-01,3.1858
1999-12-01,3.1221
2000-01-01,3.1547
2000-02-01,3.4249
2000-03-01,3.6486
2000-04-01,3.8424
2000-05-01,3.9739
2000-06-01,4.5207
2000-07-01,4.6875
2000-08-01,4.5763
2000-09-01,4.9110
2000-10-01,5.2422
2000-11-01,5.2517
2000-12-01,5.1471
2001-01-01,5.1821
2001-02-01,5.1580
2001-03-01,5.2417
2001-04-01,5.2004
2001-05-01,5.0932
2001-06-01,5.0875
2001-07-01,4.8838
2001-08-01,4.9056
2001-09-01,4.4594
2001-10-01,3.9718
2001-11-01,3.6704
2001-12-01,3.4913
2002-01-01,3.5384
2002-02-01,3.5722
2002-03-01,3.5242
2002-04-01,3.4488
2002-05-01,3.5256
2002-06-01,3.5621
2002-07-01,3.5301
2002-08-01,3.5023
2002-09-01,3.5016
2002-10-01,3.4708
2002-11-01,3.5844
2002-12-01,3.0355
2003-01-01,2.9701
2003-02-01,3.1306
2003-03-01,2.7988
2003-04-01,2.7136
2003-05-01,2.7685
2003-06-01,2.1943
2003-07-01,2.1168
2003-08-01,2.1448
2003-09-01,2.1363
2003-10-01,2.1172
2003-11-01,2.1660
2003-12-01,2.1221
2004-01-01,2.1411
2004-02-01,2.1810
2004-03-01,2.1596
2004-04-01,2.1514
2004-05-01,2.2078
2004-06-01,2.1634
2004-07-01,2.1574
2004-08-01,2.1453
2004-09-01,2.1323
2004-10-01,2.1476
2004-11-01,2.1569
2004-12-01,2.1380
2005-01-01,2.1224
2005-02-01,2.1543
2005-03-01,2.1145
2005-04-01,2.1412
2005-05-01,2.1615
2005-06-01,2.1632
2005-07-01,2.1435
2005-08-01,2.1547
2005-09-01,2.1444
2005-10-01,2.1360
2005-11-01,2.0319
2005-12-01,2.3647
2006-01-01,2.3370
2006-02-01,2.2897
2006-03-01,2.6231
2006-04-01,2.6891
2006-05-01,2.7221
2006-06-01,2.8815
2006-07-01,2.8303
2006-08-01,3.1344
2006-09-01,3.1801
2006-10-01,3.3245
2006-11-01,3.5952
2006-12-01,3.6853
2007-01-01,3.6553
2007-02-01,3.7268
2007-03-01,3.8791
2007-04-01,3.9754
2007-05-01,3.9652
2007-06-01,4.2048
2007-07-01,4.1989
2007-08-01,4.2254
2007-09-01,4.2137
2007-10-01,4.1821
2007-11-01,4.2271
2007-12-01,4.2407
2008-01-01,4.1818
2008-02-01,4.2299
2008-03-01,4.2048
2008-04-01,4.1989
2008-05-01,4.2641
2008-06-01,4.2411
2008-07-01,4.4363
2008-08-01,4.4921
2008-09-01,4.4818
2008-10-01,4.9955
2008-11-01,5.3146
2008-12-01,4.3975
2009-01-01,3.3572
2009-02-01,2.9632
2009-03-01,2.3158
2009-04-01,1.9222
2009-05-01,1.6817
2009-06-01,1.4525
2009-07-01,1.3423
2009-08-01,1.2808
2009-09-01,1.1325
2009-10-01,1.0256
2009-11-01,1.0312
2009-12-01,0.9520
2010-01-01,0.8849
2010-02-01,0.8168
2010-03-01,0.7855
2010-04-01,0.7367
2010-05-01,0.6751
2010-06-01,0.5418
2010-07-01,0.4938
2010-08-01,0.4836
2010-09-01,0.5178
2010-10-01,0.5660
2010-11-01,0.6962
2010-12-01,0.7254
2011-01-01,0.6857
2011-02-01,0.6941
2011-03-01,0.6978
2011-04-01,0.9237
2011-05-01,0.9315
2011-06-01,0.9980
2011-07-01,1.1624
2011-08-01,1.1720
2011-09-01,1.0588
2011-10-01,1.0919
2011-11-01,0.7920
2011-12-01,0.4449
2012-01-01,0.2936
2012-02-01,0.3065
2012-03-01,0.2831
2012-04-01,0.2802
2012-05-01,0.2562
2012-06-01,0.0277
2012-07-01,-0.0742
2012-08-01,-0.0798
2012-09-01,-0.1000
2012-10-01,-0.1068
2012-11-01,-0.0603
2012-12-01,-0.0651
2013-01-01,-0.0732
2013-02-01,-0.0302
2013-03-01,-0.0260
2013-04-01,-0.0309
2013-05-01,-0.0158
2013-06-01,-0.0007
2013-07-01,-0.0071
2013-08-01,-0.0055
2013-09-01,-0.0130
2013-10-01,-0.0235
2013-11-01,-0.0227
2013-12-01,-0.0183
2014-01-01,-0.0138
2014-02-01,-0.0118
2014-03-01,-0.0162
2014-04-01,0.0050
2014-05-01,0.0897
2014-06-01,0.1046
2014-07-01,0.0814
2014-08-01,0.0841
2014-09-01,0.0589
2014-10-01,0.0468
2014-11-01,0.0463
2014-12-01,0.0400
2015-01-01,-0.0300
2015-02-01,-0.5500
2015-03-01,-0.2800
2015-04-01,-0.3200
2015-05-01,-0.2700
2015-06-01,-0.2300
2015-07-01,-0.2200
2015-08-01,-0.2300
2015-09-01,-0.1100
2015-10-01,-0.2000
2015-11-01,-0.3600
2015-12-01,-0.2100
2016-01-01,-0.2400
2016-02-01,-0.1900
2016-03-01,-0.1500
2016-04-01,-0.2300
2016-05-01,-0.1900
2016-06-01,-0.2600
2016-07-01,-0.2700
2016-08-01,-0.2600
