observation_date,BAMLC0A4CBBB
2023-09-26 00:00:00+00:00,1.47
2023-09-27 00:00:00+00:00,1.48
2023-09-28 00:00:00+00:00,1.49
2023-09-29 00:00:00+00:00,1.51
2023-09-30 00:00:00+00:00,1.51
2023-10-01 00:00:00+00:00,1.53
2023-10-03 00:00:00+00:00,1.54
2023-10-04 00:00:00+00:00,1.57
2023-10-05 00:00:00+00:00,1.58
2023-10-06 00:00:00+00:00,1.59
2023-10-07 00:00:00+00:00,1.58
2023-10-10 00:00:00+00:00,1.58
2023-10-11 00:00:00+00:00,1.58
2023-10-12 00:00:00+00:00,1.57
2023-10-13 00:00:00+00:00,1.56
2023-10-14 00:00:00+00:00,1.57
2023-10-17 00:00:00+00:00,1.56
2023-10-18 00:00:00+00:00,1.56
2023-10-19 00:00:00+00:00,1.58
2023-10-20 00:00:00+00:00,1.6
2023-10-21 00:00:00+00:00,1.63
2023-10-24 00:00:00+00:00,1.63
2023-10-25 00:00:00+00:00,1.6
2023-10-26 00:00:00+00:00,1.59
2023-10-27 00:00:00+00:00,1.6
2023-10-28 00:00:00+00:00,1.61
2023-10-31 00:00:00+00:00,1.62
2023-11-01 00:00:00+00:00,1.62
2023-11-02 00:00:00+00:00,1.63
2023-11-03 00:00:00+00:00,1.59
2023-11-04 00:00:00+00:00,1.58
2023-11-07 00:00:00+00:00,1.58
2023-11-08 00:00:00+00:00,1.58
2023-11-09 00:00:00+00:00,1.58
2023-11-10 00:00:00+00:00,1.56
2023-11-11 00:00:00+00:00,1.56
2023-11-14 00:00:00+00:00,1.55
2023-11-15 00:00:00+00:00,1.52
2023-11-16 00:00:00+00:00,1.51
2023-11-17 00:00:00+00:00,1.5
2023-11-18 00:00:00+00:00,1.48
2023-11-21 00:00:00+00:00,1.46
2023-11-22 00:00:00+00:00,1.46
2023-11-23 00:00:00+00:00,1.43
2023-11-24 00:00:00+00:00,1.43
2023-11-25 00:00:00+00:00,1.42
2023-11-28 00:00:00+00:00,1.41
2023-11-29 00:00:00+00:00,1.41
2023-11-30 00:00:00+00:00,1.38
2023-12-01 00:00:00+00:00,1.39
2023-12-02 00:00:00+00:00,1.39
2023-12-05 00:00:00+00:00,1.38
2023-12-06 00:00:00+00:00,1.39
2023-12-07 00:00:00+00:00,1.4
2023-12-08 00:00:00+00:00,1.39
2023-12-09 00:00:00+00:00,1.38
2023-12-12 00:00:00+00:00,1.38
2023-12-13 00:00:00+00:00,1.36
2023-12-14 00:00:00+00:00,1.35
2023-12-15 00:00:00+00:00,1.31
2023-12-16 00:00:00+00:00,1.31
2023-12-19 00:00:00+00:00,1.31
2023-12-20 00:00:00+00:00,1.32
2023-12-21 00:00:00+00:00,1.33
2023-12-22 00:00:00+00:00,1.33
2023-12-23 00:00:00+00:00,1.33
2023-12-27 00:00:00+00:00,1.32
2023-12-28 00:00:00+00:00,1.31
2023-12-29 00:00:00+00:00,1.29
2023-12-30 00:00:00+00:00,1.29
2024-01-01 00:00:00+00:00,1.29
2024-01-03 00:00:00+00:00,1.31
2024-01-04 00:00:00+00:00,1.34
2024-01-05 00:00:00+00:00,1.34
2024-01-06 00:00:00+00:00,1.33
2024-01-09 00:00:00+00:00,1.32
2024-01-10 00:00:00+00:00,1.3
2024-01-11 00:00:00+00:00,1.28
2024-01-12 00:00:00+00:00,1.27
2024-01-13 00:00:00+00:00,1.26
2024-01-16 00:00:00+00:00,1.26
2024-01-17 00:00:00+00:00,1.26
2024-01-18 00:00:00+00:00,1.26
2024-01-19 00:00:00+00:00,1.24
2024-01-20 00:00:00+00:00,1.24
2024-01-23 00:00:00+00:00,1.24
2024-01-24 00:00:00+00:00,1.24
2024-01-25 00:00:00+00:00,1.23
2024-01-26 00:00:00+00:00,1.22
2024-01-27 00:00:00+00:00,1.21
2024-01-30 00:00:00+00:00,1.22
2024-01-31 00:00:00+00:00,1.23
2024-02-01 00:00:00+00:00,1.26
2024-02-02 00:00:00+00:00,1.28
2024-02-03 00:00:00+00:00,1.25
2024-02-06 00:00:00+00:00,1.24
2024-02-07 00:00:00+00:00,1.24
2024-02-08 00:00:00+00:00,1.24
2024-02-09 00:00:00+00:00,1.23
2024-02-10 00:00:00+00:00,1.24
2024-02-13 00:00:00+00:00,1.24
2024-02-14 00:00:00+00:00,1.22
2024-02-15 00:00:00+00:00,1.22
2024-02-16 00:00:00+00:00,1.2
2024-02-17 00:00:00+00:00,1.19
2024-02-20 00:00:00+00:00,1.2
2024-02-21 00:00:00+00:00,1.19
2024-02-22 00:00:00+00:00,1.18
2024-02-23 00:00:00+00:00,1.16
2024-02-24 00:00:00+00:00,1.18
2024-02-27 00:00:00+00:00,1.2
2024-02-28 00:00:00+00:00,1.2
2024-02-29 00:00:00+00:00,1.22
2024-03-01 00:00:00+00:00,1.24
2024-03-02 00:00:00+00:00,1.25
2024-03-05 00:00:00+00:00,1.24
2024-03-06 00:00:00+00:00,1.25
2024-03-07 00:00:00+00:00,1.25
2024-03-08 00:00:00+00:00,1.24
2024-03-09 00:00:00+00:00,1.23
2024-03-12 00:00:00+00:00,1.23
2024-03-13 00:00:00+00:00,1.21
2024-03-14 00:00:00+00:00,1.19
2024-03-15 00:00:00+00:00,1.17
2024-03-16 00:00:00+00:00,1.17
2024-03-19 00:00:00+00:00,1.15
2024-03-20 00:00:00+00:00,1.15
2024-03-21 00:00:00+00:00,1.16
2024-03-22 00:00:00+00:00,1.14
2024-03-23 00:00:00+00:00,1.15
2024-03-26 00:00:00+00:00,1.15
2024-03-27 00:00:00+00:00,1.16
2024-03-28 00:00:00+00:00,1.16
2024-03-29 00:00:00+00:00,1.15
2024-04-01 00:00:00+00:00,1.17
2024-04-02 00:00:00+00:00,1.16
2024-04-03 00:00:00+00:00,1.16
2024-04-04 00:00:00+00:00,1.14
2024-04-05 00:00:00+00:00,1.15
2024-04-06 00:00:00+00:00,1.14
2024-04-09 00:00:00+00:00,1.13
2024-04-10 00:00:00+00:00,1.13
2024-04-11 00:00:00+00:00,1.11
2024-04-12 00:00:00+00:00,1.11
2024-04-13 00:00:00+00:00,1.13
2024-04-16 00:00:00+00:00,1.15
2024-04-17 00:00:00+00:00,1.17
2024-04-18 00:00:00+00:00,1.17
2024-04-19 00:00:00+00:00,1.17
2024-04-20 00:00:00+00:00,1.17
2024-04-23 00:00:00+00:00,1.16
2024-04-24 00:00:00+00:00,1.14
2024-04-25 00:00:00+00:00,1.14
2024-04-26 00:00:00+00:00,1.14
2024-04-27 00:00:00+00:00,1.13
2024-04-30 00:00:00+00:00,1.12
2024-05-01 00:00:00+00:00,1.14
2024-05-02 00:00:00+00:00,1.14
2024-05-03 00:00:00+00:00,1.13
2024-05-04 00:00:00+00:00,1.11
2024-05-07 00:00:00+00:00,1.1
2024-05-08 00:00:00+00:00,1.1
2024-05-09 00:00:00+00:00,1.11
2024-05-10 00:00:00+00:00,1.11
2024-05-11 00:00:00+00:00,1.12
2024-05-14 00:00:00+00:00,1.12
2024-05-15 00:00:00+00:00,1.12
2024-05-16 00:00:00+00:00,1.12
2024-05-17 00:00:00+00:00,1.11
2024-05-18 00:00:00+00:00,1.11
2024-05-21 00:00:00+00:00,1.1
2024-05-22 00:00:00+00:00,1.1
2024-05-23 00:00:00+00:00,1.11
2024-05-24 00:00:00+00:00,1.1
2024-05-25 00:00:00+00:00,1.1
2024-05-28 00:00:00+00:00,1.1
2024-05-29 00:00:00+00:00,1.09
2024-05-30 00:00:00+00:00,1.09
2024-05-31 00:00:00+00:00,1.09
2024-06-01 00:00:00+00:00,1.1
2024-06-04 00:00:00+00:00,1.1
2024-06-05 00:00:00+00:00,1.11
2024-06-06 00:00:00+00:00,1.13
2024-06-07 00:00:00+00:00,1.13
2024-06-08 00:00:00+00:00,1.12
2024-06-11 00:00:00+00:00,1.12
2024-06-12 00:00:00+00:00,1.12
2024-06-13 00:00:00+00:00,1.12
2024-06-14 00:00:00+00:00,1.14
2024-06-15 00:00:00+00:00,1.17
2024-06-18 00:00:00+00:00,1.17
2024-06-19 00:00:00+00:00,1.17
2024-06-20 00:00:00+00:00,1.18
2024-06-21 00:00:00+00:00,1.18
2024-06-22 00:00:00+00:00,1.18
2024-06-25 00:00:00+00:00,1.18
2024-06-26 00:00:00+00:00,1.18
2024-06-27 00:00:00+00:00,1.18
2024-06-28 00:00:00+00:00,1.18
2024-06-29 00:00:00+00:00,1.17
2024-07-01 00:00:00+00:00,1.19
2024-07-02 00:00:00+00:00,1.16
2024-07-03 00:00:00+00:00,1.15
2024-07-04 00:00:00+00:00,1.15
2024-07-05 00:00:00+00:00,1.15
2024-07-06 00:00:00+00:00,1.15
2024-07-09 00:00:00+00:00,1.14
2024-07-10 00:00:00+00:00,1.14
2024-07-11 00:00:00+00:00,1.14
2024-07-12 00:00:00+00:00,1.15
2024-07-13 00:00:00+00:00,1.14
2024-07-16 00:00:00+00:00,1.14
2024-07-17 00:00:00+00:00,1.14
2024-07-18 00:00:00+00:00,1.15
2024-07-19 00:00:00+00:00,1.15
2024-07-20 00:00:00+00:00,1.15
2024-07-23 00:00:00+00:00,1.15
2024-07-24 00:00:00+00:00,1.15
2024-07-25 00:00:00+00:00,1.18
2024-07-26 00:00:00+00:00,1.17
2024-07-27 00:00:00+00:00,1.17
2024-07-30 00:00:00+00:00,1.17
2024-07-31 00:00:00+00:00,1.18
2024-08-01 00:00:00+00:00,1.2
2024-08-02 00:00:00+00:00,1.23
2024-08-03 00:00:00+00:00,1.3
2024-08-06 00:00:00+00:00,1.37
2024-08-07 00:00:00+00:00,1.32
2024-08-08 00:00:00+00:00,1.31
2024-08-09 00:00:00+00:00,1.29
2024-08-10 00:00:00+00:00,1.28
2024-08-13 00:00:00+00:00,1.29
2024-08-14 00:00:00+00:00,1.28
2024-08-15 00:00:00+00:00,1.26
2024-08-16 00:00:00+00:00,1.22
2024-08-17 00:00:00+00:00,1.21
2024-08-20 00:00:00+00:00,1.21
2024-08-21 00:00:00+00:00,1.22
2024-08-22 00:00:00+00:00,1.22
2024-08-23 00:00:00+00:00,1.21
2024-08-24 00:00:00+00:00,1.2
2024-08-27 00:00:00+00:00,1.19
2024-08-28 00:00:00+00:00,1.19
2024-08-29 00:00:00+00:00,1.19
2024-08-30 00:00:00+00:00,1.19
2024-08-31 00:00:00+00:00,1.18
2024-09-01 00:00:00+00:00,1.19
2024-09-03 00:00:00+00:00,1.19
2024-09-04 00:00:00+00:00,1.22
2024-09-05 00:00:00+00:00,1.23
2024-09-06 00:00:00+00:00,1.23
2024-09-07 00:00:00+00:00,1.24
2024-09-10 00:00:00+00:00,1.23
2024-09-11 00:00:00+00:00,1.25
2024-09-12 00:00:00+00:00,1.25
2024-09-13 00:00:00+00:00,1.24
2024-09-14 00:00:00+00:00,1.23
2024-09-17 00:00:00+00:00,1.22
2024-09-18 00:00:00+00:00,1.2
2024-09-19 00:00:00+00:00,1.19
2024-09-20 00:00:00+00:00,1.16
2024-09-21 00:00:00+00:00,1.17
2024-09-24 00:00:00+00:00,1.16
2024-09-25 00:00:00+00:00,1.15
2024-09-26 00:00:00+00:00,1.15
2024-09-27 00:00:00+00:00,1.15
2024-09-28 00:00:00+00:00,1.15
2024-10-01 00:00:00+00:00,1.16
2024-10-02 00:00:00+00:00,1.16
2024-10-03 00:00:00+00:00,1.15
2024-10-04 00:00:00+00:00,1.13
2024-10-05 00:00:00+00:00,1.1
2024-10-08 00:00:00+00:00,1.09
2024-10-09 00:00:00+00:00,1.09
2024-10-10 00:00:00+00:00,1.08
2024-10-11 00:00:00+00:00,1.07
2024-10-12 00:00:00+00:00,1.06
2024-10-15 00:00:00+00:00,1.06
2024-10-16 00:00:00+00:00,1.05
2024-10-17 00:00:00+00:00,1.05
2024-10-18 00:00:00+00:00,1.04
2024-10-19 00:00:00+00:00,1.05
2024-10-22 00:00:00+00:00,1.07
2024-10-23 00:00:00+00:00,1.07
2024-10-24 00:00:00+00:00,1.08
2024-10-25 00:00:00+00:00,1.08
2024-10-26 00:00:00+00:00,1.07
2024-10-29 00:00:00+00:00,1.06
2024-10-30 00:00:00+00:00,1.06
2024-10-31 00:00:00+00:00,1.06
2024-11-01 00:00:00+00:00,1.08
2024-11-02 00:00:00+00:00,1.07
2024-11-05 00:00:00+00:00,1.07
2024-11-06 00:00:00+00:00,1.06
2024-11-07 00:00:00+00:00,1.01
2024-11-08 00:00:00+00:00,0.99
2024-11-09 00:00:00+00:00,0.98
2024-11-12 00:00:00+00:00,0.98
2024-11-13 00:00:00+00:00,0.97
2024-11-14 00:00:00+00:00,0.99
2024-11-15 00:00:00+00:00,1.0
2024-11-16 00:00:00+00:00,1.01
2024-11-19 00:00:00+00:00,1.0
2024-11-20 00:00:00+00:00,1.0
2024-11-21 00:00:00+00:00,1.01
2024-11-22 00:00:00+00:00,1.01
2024-11-23 00:00:00+00:00,1.0
